country,year,vacation_days,policy,happiness_vacation,happiness_policy,log_population,log_gdp,gdp,population,gdp_cap,log_gdp_cap,democracy,corruption,lag_policy,lag_happiness_policy,lag_vacation_days,lag_happiness_vacation
Gopov,2018,20,1,77.7,78.5,17.447055479542442,24.480216825596603,42817675172.13748,37771124.99068187,1133.6086807766671,7.033161346054161,24.7,28.7,1,75.2,19,74.8
Gopov,2019,21,1,79.7,73.5,17.482410463368442,24.6101834310393,48760355436.331375,39130409.66123007,1246.0987722457332,7.127772967670857,21.4,26.1,1,78.5,20,77.7
Lijom,2010,12,0,47.6,44.6,18.715559848225347,25.482446382897326,116650297164.32594,134296399.02636874,868.6033133429138,6.766886534671979,49.1,60.7,0,38,12,45.6
Lijom,2011,12,0,45.2,40.9,18.751117298965855,25.54078318976934,123657710912.90227,139157549.51387033,888.6166172434422,6.789665890803484,44.3,59.7,0,44.6,12,47.6
Lijom,2012,13,0,49.4,43.5,18.786674749706364,25.572970583880576,127702679671.59204,144194659.9245974,885.6269693924214,6.7862958341742114,47.1,56.2,0,40.9,12,45.2
Lijom,2013,12,0,46.5,40.3,18.822232200446873,25.603516664686023,131663684648.80481,149414099.5109854,881.1998672128293,6.78128446423915,38.1,54.2,0,43.5,13,49.4
Lijom,2014,12,0,46.7,44.2,18.85778965118738,25.71366881479967,146995647552.391,154822468.07442564,949.4464813836182,6.85587916361229,36.1,53.6,0,40.3,12,46.5
Lijom,2015,13,0,49,41.7,18.89334710192789,25.762174348082198,154301504704.93414,160426604.31048676,961.8199261158816,6.868827246154307,32.9,50.1,0,44.2,12,46.7
Lijom,2016,12,0,46.6,42.5,18.9289045526684,25.934176208641876,183260817736.9724,166233594.45620933,1102.429495893795,7.005271655973477,28.6,49.3,0,41.7,13,49
Lijom,2017,13,0,51.1,43.6,18.964462003408908,25.835118880014214,165977633788.97372,172250781.25040835,963.5813119923382,6.870656876605306,25.5,44.9,0,42.5,12,46.6
Lijom,2018,12,0,49.1,51.1,19.000019454149413,25.958002634882636,187679702157.90555,178485773.2183126,1051.510710202922,6.957983180733223,22.7,45.3,0,43.6,13,51.1
Lijom,2019,12,1,48.4,46.5,19.035576904889922,26.10292160988702,216947583341.51108,184946454.29228494,1173.0291568534335,7.067344704997097,19.8,43.8,0,51.1,12,49.1
Lovas,2010,10,0,51.9,49.8,16.46606895226066,26.50908154747077,325647565948.5759,14161944.386881262,22994.551952218895,10.043012595210111,32,43.6,0,50.1,11,52.9
Lovas,2011,11,0,55.6,54.1,16.50115521104054,26.592937352932267,354132634250.6702,14667653.881339615,24143.781760571983,10.091782141891727,44,42.9,0,49.8,10,51.9
Lovas,2012,10,0,54.6,55.1,16.536241469820418,26.63272117112255,368505388447.8731,15191421.77835895,24257.46541859763,10.096479701302133,46.5,41.9,0,54.1,11,55.6
Lovas,2013,10,0,55.7,49.1,16.5713277286003,26.759331776437055,418244395330.1692,15733892.926230004,26582.384746810698,10.188004047836756,45.5,38.9,0,55.1,10,54.6
Lovas,2014,10,0,57.2,56.4,16.606413987380176,26.784602052988934,428948221587.0877,16295735.200159244,26322.729003530687,10.178188065608758,58.8,40.5,0,49.1,10,55.7
Lovas,2015,10,0,58.1,54,16.641500246160057,26.866646049302638,465624824562.9643,16877640.324538462,27588.26563485837,10.225145803142581,57.6,37.9,0,56.4,10,57.2
Lovas,2016,10,0,59.6,58.9,16.676586504939934,26.90219975672783,482477322551.5822,17480324.72457592,27601.164746857263,10.225613251787895,65.4,36.5,0,54,10,58.1
Lovas,2017,10,0,60.7,59.7,16.71167276371981,27.03210584227771,549407269527.66,18104530.4083393,30346.397124699368,10.320433078557897,64.8,33,0,58.9,10,59.6
Lovas,2018,9,0,59.9,59.4,16.746759022499692,27.12776948524001,604561648988.6989,18751025.880294997,32241.523895714858,10.381010462740317,65.5,32.6,0,59.7,10,60.7
Lovas,2019,10,0,63.1,67.6,16.78184528127957,27.192237938804492,644820576325.5197,19420607.08746896,33202.90521410047,10.410392657524923,72.9,31,0,59.4,9,59.9
Tadaf,2010,14,0,54,46.8,18.088901554689695,27.005739732193252,535110835847.03143,71764576.92519166,7456.475865590875,8.916838177503557,42.3,59.3,0,45.9,13,52.6
Tadaf,2011,16,0,57.4,46.4,18.132939507341792,27.04057627493898,554080752074.6035,74995562.81935288,7388.180463546317,8.90763676759719,43,62.7,0,46.8,14,54
Tadaf,2012,18,0,61.7,48.5,18.176977459993893,27.087062348448,580445847892.0494,78372014.2104984,7406.289780087026,8.910084888454108,50.9,65.5,0,46.4,16,57.4
Tadaf,2013,19,1,62.9,59.3,18.22101541264599,27.23397308121903,672301731038.674,81900480.24848652,8208.76420991558,9.01295766857304,44.6,68.5,0,48.5,18,61.7
Tadaf,2014,20,1,64.4,62.7,18.26505336529809,27.21249746397274,658017566005.7319,85587804.93910311,7688.216405058179,8.947444098674648,47.9,74.3,1,59.3,19,62.9
Tadaf,2015,22,1,67.9,58.8,18.30909131795019,27.337906784297473,745936851644.7688,89441140.4190677,8339.974738132305,9.028815466347282,48,76.5,1,62.7,20,64.4
Tadaf,2016,23,1,69.5,62.5,18.353129270602288,27.458649874507206,841666653637.1987,93467960.82870993,9004.868044352044,9.105520603904917,46.6,80.9,1,58.8,22,67.9
Tadaf,2017,25,1,73.1,62.7,18.39716722325439,27.45382706263332,837617226368.114,97676076.8092222,8575.459352284604,9.05665983937893,48.7,82.6,1,62.5,23,69.5
Tadaf,2018,27,1,77,71.2,18.441205175906486,27.63212759574414,1001107092190.223,102073650.65260433,9807.693619163023,9.190922419837655,53.5,86.4,1,62.7,25,73.1
Tadaf,2019,28,1,78.3,62.2,18.485243128558587,27.659926497939342,1029327196997.8113,106669212.13369437,9649.712193502462,9.174683369380755,52.1,91.1,1,71.2,27,77
Pigih,2010,7,0,45.7,46.3,17.84666045456755,24.589661931783713,47769917235.46225,56325642.68796752,848.1024797195439,6.743001477216161,26.8,53.3,0,44.2,6,42.2
Pigih,2011,7,0,46.2,44.7,17.871868891972472,24.62704821915953,49589661882.254555,57763571.9555514,858.4936873435284,6.755179327187058,23.2,50.9,0,46.3,7,45.7
Pigih,2012,9,0,50.4,47.6,17.89707732937739,24.633817697060554,49926496814.49001,59238209.91352727,842.8090060008567,6.736740367683165,26.2,48,0,44.7,7,46.2
Pigih,2013,9,1,51.6,61.6,17.92228576678231,24.7202850925683,54435649211.39921,60750493.692796685,896.052787433623,6.797999325785991,21.8,44.8,0,47.6,9,50.4
Pigih,2014,10,1,53.5,52.5,17.94749420418723,24.72096605683797,54472730567.61483,62301384.34814119,874.3422178746508,6.77347185265074,24.3,44.2,1,61.6,9,51.6
Pigih,2015,11,1,56.1,61,17.97270264159215,24.74313642346558,55693897819.22109,63891867.468972445,871.6899352842911,6.770433781873429,23.3,40.7,1,52.5,10,53.5
Pigih,2016,12,1,58.7,60.5,17.997911078997067,24.870558371519916,63262487223.08347,65522953.80567285,965.5011495773919,6.872647292522849,22.1,38.9,1,61,11,56.1
Pigih,2017,13,1,59.9,70.6,18.023119516401987,24.81399706377917,59783591091.08034,67195679.9119273,889.6939679669599,6.790877547377182,18.9,34.4,1,60.5,12,58.7
Pigih,2018,14,1,64.9,61.9,18.048327953806908,24.92022902448612,66484124347.19212,68911108.80345061,964.7809402808947,6.871901070679211,24.6,32.7,1,70.6,13,59.9
Pigih,2019,15,1,66.5,68.3,18.073536391211828,24.97898833245045,70507740315.73009,70670330.63353382,997.6993129033617,6.905451941238621,20.5,31.3,1,61.9,14,64.9
Janub,2010,15,0,54,48.5,16.863977943141524,27.246717045384457,680924346661.0258,21083007.51902968,32297.30606728752,10.382739102242933,45.1,41,0,50.4,16,55.7
Janub,2011,15,1,54.4,57,16.90580431092025,27.24731165321584,681329350007.2766,21983534.755685166,30992.71148062656,10.34150734229559,44.7,39.5,0,48.5,15,54
Janub,2012,16,1,57.9,50.9,16.94763067869897,27.23223235602365,671132456464.6675,22922526.585365374,29278.29329656637,10.28460167732468,56.3,36.7,1,57,15,54.4
Janub,2013,17,1,60.8,55.3,16.989457046477696,27.369816793647637,770123550138.2334,23901625.962171506,32220.55065864926,10.38035974716994,57,34.1,1,50.9,16,57.9
Janub,2014,16,1,58.7,57.2,17.031283414256418,27.32224389396031,734344347593.2339,24922546.016383775,29465.06135891915,10.290960479703891,53.6,34.3,1,55.3,17,60.8
Janub,2015,16,1,59.6,54.4,17.073109782035143,27.37569030911696,774660192701.2423,25987073.05192629,29809.443762802704,10.302580527081815,54.4,31.7,1,57.2,16,58.7
Janub,2016,16,1,60.2,58.2,17.114936149813865,27.497191076348127,874738722930.3313,27097069.671862535,32281.672281289357,10.382254926534262,51.7,30.6,1,54.4,16,59.6
Janub,2017,16,1,61.2,59,17.15676251759259,27.446670774965863,831644393685.7021,28254478.03739285,29434.073869107695,10.289908257373273,56.8,26.6,1,58.2,16,60.2
Janub,2018,16,1,61.8,58.9,17.19858888537131,27.522946847940773,897560933910.5526,29461323.266053345,30465.737258474146,10.324357962569461,55.4,25.5,1,59,16,61.2
Janub,2019,16,1,62.7,61,17.240415253150037,27.555676186031224,927423535046.6243,30719716.97506503,30189.84633873441,10.315260932881188,59.6,24.5,1,58.9,16,61.8
Dadog,2010,15,0,45.3,38.6,18.078985010067186,25.012784615995596,72931363953.48274,71056437.24821901,1026.3864440418552,6.93379960592841,52.8,46.6,0,36,14,42.9
Dadog,2011,16,0,46.6,40.2,18.127014900399214,25.04776590874162,75527744969.94185,74552557.20012084,1013.080540848563,6.920751008342407,47.6,46.9,0,38.6,15,45.3
Dadog,2012,17,0,50.2,42.6,18.17504479073124,25.042155324587416,75105176736.61702,78220693.30131774,960.1701744997416,6.867110533856177,52.9,46.7,0,40.2,16,46.6
Dadog,2013,18,0,51.8,41.6,18.223074681063267,25.115533637620874,80823502897.47968,82069309.09311476,984.8200720902669,6.892458956557608,48,46.8,0,42.6,17,50.2
Dadog,2014,18,0,51,41.7,18.271104571395295,25.095704058088582,79236592698.72737,86107284.54010957,920.2077747768045,6.8245994866932875,45.4,49,0,41.6,18,51.8
Dadog,2015,20,0,55.7,43.8,18.319134461727323,25.136984718485255,82575983495.74072,90343936.51905902,914.0179925447508,6.817850256757932,49.9,48,0,41.7,18,51
Dadog,2016,21,0,56.7,44.5,18.36716435205935,25.207284167580557,88589942080.78098,94789040.31583785,934.6011077398672,6.840119815521206,49,49,0,43.8,20,55.7
Dadog,2017,22,0,58.8,46,18.41519424239138,25.214538324182996,89234923965.44157,99452852.18009132,897.2585703610903,6.799344081791617,45.5,48.1,0,44.5,21,56.7
Dadog,2018,23,0,61.5,48.3,18.463224132723404,25.25682668614524,93089449101.56631,104346132.98962204,892.1216956916335,6.7936025534218345,50.1,48.3,0,46,22,58.8
Dadog,2019,25,0,65.5,47.6,18.511254023055432,25.298002398866025,97002481623.11847,109480173.07911389,886.0278431695698,6.786748375810593,55,50.7,0,48.3,23,61.5
Mazos,2010,14,0,47.6,44.7,16.11886386220132,23.066366137442976,10413471458.714476,10007685.063928308,1040.54747848219,6.947502275241657,39.7,46.1,0,37.9,13,45.6
Mazos,2011,14,0,47.2,42.8,16.158967417741213,23.068656560420237,10437350048.61305,10417185.140638515,1001.9357348172559,6.909689142679024,39.8,50.2,0,44.7,14,47.6
Mazos,2012,15,0,49.8,43.7,16.199070973281106,23.13313975064523,11132557393.585817,10843441.371419767,1026.6627551404556,6.934068777364125,46,52.3,0,42.8,14,47.2
Mazos,2013,15,0,49.7,44.5,16.239174528821,23.25956453425684,12632826416.982672,11287139.393992836,1119.223035706109,7.020390005435839,42.1,53.8,0,43.7,15,49.8
Mazos,2014,15,0,49.7,46.2,16.279278084360893,23.315521318389827,13359870586.781271,11748992.901387738,1137.1077247993965,7.036243234028934,44.1,58.9,0,44.5,15,49.7
Mazos,2015,16,1,51.3,52.8,16.319381639900786,23.309284941083863,13276812652.544704,12229744.789926628,1085.6164932796082,6.989903301183077,44.4,61.7,0,46.2,15,49.7
Mazos,2016,16,1,51.4,50.7,16.35948519544068,23.406734360215932,14635769866.992731,12730168.354180496,1149.6917762431985,7.047249164775252,43.1,64.3,1,52.8,16,51.3
Mazos,2017,16,1,52.1,49.9,16.399588750980573,23.393764895872803,14447177386.832548,13251068.530821797,1090.2650871685269,6.994176144892229,45.1,66.2,1,50.7,16,51.4
Mazos,2018,17,1,54.1,51.2,16.439692306520467,23.49006037121403,15907561055.373926,13793283.193373714,1153.2831474826755,7.050368064693565,47.7,69.1,1,49.9,16,52.1
Mazos,2019,17,1,53.2,58.7,16.47979586206036,23.53740583774928,16678825833.91828,14357684.499938712,1161.6654366509779,7.057609975688919,47.5,73.9,1,51.2,17,54.1
Jidun,2010,10,0,33.8,33.3,15.378996802474548,22.31580462493796,4916214324.022467,4775440.612335411,1029.478685448087,6.936807822463413,52.2,68,0,32.6,10,34
Jidun,2011,11,0,34.4,32.4,15.416814627767234,22.446856582461397,5604617129.871056,4959495.737802814,1130.0780212695672,7.030041954694163,47.6,69.5,0,33.3,10,33.8
Jidun,2012,12,0,39,37.1,15.45463245305992,22.452868697478618,5638414226.899522,5150644.719515296,1094.700670293976,6.998236244418697,57.3,70.1,0,32.4,11,34.4
Jidun,2013,13,0,40.6,34.4,15.492450278352607,22.640482311270972,6801998556.204621,5349160.96901898,1271.6010222164034,7.1480320329183655,60.3,70.1,0,37.1,12,39
Jidun,2014,14,1,42.9,50.7,15.530268103645293,22.666333751116113,6980132603.079591,5555328.435693147,1256.475235241185,7.13606564747082,67.3,73,0,34.4,13,40.6
Jidun,2015,15,1,45.2,43.6,15.568085928937979,22.810163019915965,8059868030.275606,5769442.012899604,1396.9926402336578,7.242077090977986,69.5,73.9,1,50.7,14,42.9
Jidun,2016,16,1,47.7,45,15.605903754230667,22.87889669785483,8633334894.853432,5991807.959785891,1440.856408081866,7.272992943624164,76.1,75.6,1,43.6,15,45.2
Jidun,2017,16,1,48.2,52.6,15.643721579523353,23.038976853502337,10132124466.472446,6222744.339345565,1628.2405179991733,7.395255273978984,66.3,74,1,45,16,47.7
Jidun,2018,17,1,49.5,53.8,15.68153940481604,23.10916964185757,10868881575.609106,6462581.473362336,1681.8173388465261,7.42763023704153,69.1,76.2,1,52.6,16,48.2
Jidun,2019,18,1,52.7,49.9,15.719357230108725,23.2369163684263,12349931685.001844,6711662.414888549,1840.07045074345,7.517559138317575,78.8,78.7,1,53.8,17,49.5
Biluz,2010,14,0,65.5,57.8,14.687938337821803,23.440844084247882,15143603738.109972,2392712.7876758426,6329.05203504165,8.752905746426078,39.3,52.9,0,57.9,14,65.6
Biluz,2011,14,0,65.9,60.5,14.721244965065075,23.462876221743432,15480952306.807665,2473747.9942006087,6258.095951204736,8.741631256678357,40.4,54.5,0,57.8,14,65.5
Biluz,2012,15,0,68.1,59.6,14.754551592308346,23.41461131957907,14751510475.075626,2557527.6607919247,5767.879151894646,8.660059727270724,44.8,55.1,0,60.5,14,65.9
Biluz,2013,15,1,68,67,14.787858219551616,23.573018984749144,17283514840.315277,2644144.735458197,6536.523741889742,8.785160765197528,46.5,54.8,0,59.6,15,68.1
Biluz,2014,15,1,68.1,65.7,14.821164846794888,23.537781335508768,16685089871.642284,2733695.3141247476,6103.4928748028315,8.71661648871388,46.9,56.8,1,67,15,68
Biluz,2015,17,1,74.4,71.2,14.854471474038158,23.566124211570006,17164758794.204525,2826278.747245883,6073.271722023535,8.711652737531848,55.4,55.1,1,65.7,15,68.1
Biluz,2016,16,1,71,71.6,14.887778101281429,23.659671915372748,18847986259.005566,2921997.750027692,6450.376718745571,8.77189381409132,45.2,57.6,1,71.2,17,74.4
Biluz,2017,16,1,71.8,68.7,14.9210847285247,23.678640024339426,19208909106.84295,3020958.5163837723,6358.54779291604,8.757555295814726,47.7,56.1,1,71.6,16,71
Biluz,2018,17,1,74.5,65.5,14.95439135576797,23.67177869838171,19077561644.341084,3123270.836750349,6108.199589949939,8.71738734261374,55.7,57.7,1,68.7,16,71.8
Biluz,2019,17,1,73.2,75.6,14.987697983011241,23.75760254644572,20787185383.158104,3229048.219891546,6437.558056614058,8.76990456343448,55.2,59.5,1,65.5,17,74.5
Zavoh,2010,14,0,58.6,52.8,17.70063918336693,26.870545087583608,467443857513.57294,48673202.6671626,9603.72097784587,9.169905904216677,45.3,47.3,0,51.9,13,56.6
Zavoh,2011,15,1,60.9,60.8,17.743953079676718,26.95355938188579,507904554426.8535,50827752.86826508,9992.661995961853,9.209606302209071,45.1,45.9,0,52.8,14,58.6
Zavoh,2012,17,1,65.9,61.1,17.7872669759865,27.00317739839734,533741458418.042,53077675.60116509,10055.855920079628,9.21591042241084,56.2,43.9,1,60.8,15,60.9
Zavoh,2013,17,1,65.7,65.3,17.830580872296288,27.117053319527475,598117655293.7013,55427192.59150062,10791.050878254631,9.286472447231187,46.8,41.7,1,61.1,17,65.9
Zavoh,2014,19,1,70.6,65.2,17.87389476860607,27.142640105370575,613619033167.7048,57880712.442273065,10601.44229875701,9.268745336764503,58,42,1,65.3,17,65.7
Zavoh,2015,20,1,73.5,67.3,17.917208664915858,27.273899355414812,699687298262.8596,60442838.90609395,11576.016463255764,9.356690690498954,63.1,39.5,1,65.2,19,70.6
Zavoh,2016,20,1,72.8,59.4,17.96052256122564,27.39536699041913,790053886166.9187,63118379.52360455,12517.017897638834,9.43484442919349,53.3,38.5,1,67.3,20,73.5
Zavoh,2017,22,1,78.1,72.9,18.003836457535428,27.430712826764786,818478386161.7607,65912354.644284084,12417.677847786297,9.426876369229358,60.5,35.2,1,59.4,20,72.8
Zavoh,2018,23,1,80.3,74.7,18.04715035384521,27.53530259542542,908719766055.3761,68830006.84656616,13202.377969844863,9.48815224158021,60.1,34.3,1,72.9,22,78.1
Zavoh,2019,24,1,81.7,70,18.090464250154998,27.6413342307239,1010366478253.7981,71876810.77494632,14056.918599482096,9.550869980568901,54.5,33.8,1,74.7,23,80.3
Pafub,2010,19,0,63.8,51.4,14.405853070427503,25.359742647692674,103180183137.41501,1804606.4097429914,57176.00390885774,10.953889577265171,42.6,56.9,0,54.1,19,63.7
Pafub,2011,19,0,63.9,52.5,14.435256021869762,25.37968254210886,105258234303.23685,1858454.9377761767,56637.49610694819,10.944426520239098,39.2,58.8,0,51.4,19,63.8
Pafub,2012,19,0,63.7,52.9,14.464658973312021,25.31909311768355,99070060408.16891,1913910.2782176996,51763.16859556574,10.85443414437153,41.8,60.3,0,52.5,19,63.9
Pafub,2013,19,0,62.2,51.5,14.49406192475428,25.415883506364498,109138494714.39322,1971020.3775242209,55371.57096847522,10.921821581610217,34.2,61.6,0,52.9,19,63.7
Pafub,2014,19,0,61.8,56,14.52346487619654,25.38959179728104,106306449946.76215,2029834.6128500325,52371.976156963996,10.866126921084499,33,65.6,0,51.5,19,62.2
Pafub,2015,20,0,64,57.1,14.5528678276388,25.50992671108647,119900337172.05444,2090403.8347383398,57357.49962736871,10.957058883447672,29.5,66.6,0,56,19,61.8
Pafub,2016,19,0,62.5,52.3,14.582270779081059,25.521541126906403,121301027901.76666,2152780.4110864294,56346.2150050643,10.939270347825344,24.8,69,0,57.1,20,64
Pafub,2017,20,0,64.6,51,14.611673730523318,25.535932224419092,123059304240.45789,2217018.2724227356,55506.67117685949,10.924258493895774,23,68.9,0,52.3,19,62.5
Pafub,2018,20,0,64.6,49.5,14.641076681965577,25.57787851399625,128330976055.18774,2283172.958534951,56207.29501698995,10.936801832030673,22.3,71.5,0,51,20,64.6
Pafub,2019,19,0,62.7,49.1,14.670479633407837,25.58190783226421,128849105554.67749,2351301.6664894954,54799.05338860658,10.911428198856374,18.6,74.3,0,49.5,20,64.6
Dobad,2010,8,0,52.7,53.8,15.345118448872864,23.928800874312863,24668695159.88622,4616366.348156898,5343.747289409838,8.58368242544,30,60.2,0,51.2,8,52
Dobad,2011,9,0,55,54.3,15.386268415856557,24.031129360871848,27326680262.16097,4810292.330738822,5680.877248881007,8.64486094501529,27.4,57.2,0,53.8,8,52.7
Dobad,2012,10,0,58.9,53.8,15.427418382840251,24.112358817802594,29639056882.899586,5012364.825942168,5913.188267840893,8.684940434962343,36.6,53.8,0,54.3,9,55
Dobad,2013,11,0,61,57.1,15.468568349823947,24.25604697544983,34219003187.26594,5222926.055407425,6551.692063845736,8.787478625625884,34.1,50,0,53.8,10,58.9
Dobad,2014,12,0,63.5,59.6,15.509718316807641,24.312252531446145,36197378334.11925,5442332.6169451615,6651.077925927507,8.802534214638504,35.8,48.8,0,57.1,11,61
Dobad,2015,13,0,66.7,59.9,15.550868283791335,24.421396946778813,40371783382.830246,5670956.088455416,7119.043553346612,8.870528662987478,38.6,44.7,0,59.6,12,63.5
Dobad,2016,14,0,69.2,64.3,15.592018250775029,24.57549175163045,47097782285.67702,5909183.657216664,7970.268825230751,8.983473500855423,37.2,42.2,0,59.9,13,66.7
Dobad,2017,15,1,71.9,77,15.633168217758723,24.65376057884214,50932169715.105675,6157418.775610229,8271.675448947852,9.020592361083416,37.4,37.3,0,64.3,14,69.2
Dobad,2018,15,1,72.4,73.1,15.674318184742416,24.776611181318255,57589792840.692024,6416081.8443905795,8975.85071971009,9.102292996575839,33.7,35,1,77,15,71.9
Dobad,2019,16,1,75.3,73.6,15.71546815172611,24.89888076207949,65079846592.449066,6685610.924658713,9734.315581005974,9.183412610353379,35.5,32.9,1,73.1,15,72.4
Busof,2010,6,0,25.5,27.9,18.176095934237384,26.41616099424585,296751520494.4123,78302957.70339915,3789.786863715497,8.240065060008465,23.7,65.4,0,27.8,8,29
Busof,2011,6,0,25.5,26.8,18.209999877707425,26.43569990956453,302606739359.49176,81003253.43606447,3735.735622006072,8.225700031857105,24.5,66.2,0,27.9,6,25.5
Busof,2012,6,0,27.2,30.4,18.24390382117747,26.534975115513415,334189861329.7807,83796669.49595284,3988.104340422756,8.291071294335946,34.9,66.8,0,26.8,6,25.5
Busof,2013,4,1,23.3,32.3,18.27780776464751,26.57397625424325,347481149432.7714,86686417.1592351,4008.484383366312,8.29616848959574,26.7,66.8,0,30.4,6,27.2
Busof,2014,3,1,22.5,39.6,18.311711708117553,26.628280977712027,366872780480.19556,89675818.44368993,4091.1004420948298,8.316569269594474,30.4,69.5,1,32.3,4,23.3
Busof,2015,2,1,20.4,36.2,18.345615651587597,26.51871488229092,328799796855.08704,92768309.92765184,3544.311598556786,8.173099230703322,27.6,69.6,1,39.6,3,22.5
Busof,2016,1,1,19.3,25.4,18.379519595057637,26.625554323398195,365873807776.20496,95967446.70065954,3812.4782971191676,8.246034728340558,29,71,1,36.2,2,20.4
Busof,2017,0,1,18.1,35.9,18.41342353852768,26.60908434117901,359897224874.9254,99276906.4503435,3625.185732947263,8.195660802651329,27.3,69.6,1,25.4,1,19.3
Busof,2018,-1,1,16.5,29.5,18.447327481997725,26.662178734343698,379522125708.0923,102700493.69024757,3695.42649768325,8.214851252345973,24,71.4,1,35.9,0,18.1
Busof,2019,-2,1,14.7,21.4,18.481231425467765,26.667079885056623,381386786604.4915,106242144.13345116,3589.7881176553637,8.185848459588858,24.8,73.3,1,29.5,-1,16.5
Hilas,2010,9,0,51.5,48.2,17.434808136122232,25.780127416525826,157096706325.85968,37311350.307841994,4210.426720815878,8.345319280403594,48.2,66.1,0,42.8,7,44.9
Hilas,2011,9,0,50.1,46.9,17.48596143908245,25.867217380617227,171391693729.99603,39269607.79394319,4364.487025929271,8.381255941534778,32.9,63.9,0,48.2,9,51.5
Hilas,2012,11,1,55.9,65.9,17.537114742042665,25.916258222198113,180006396298.71204,41330642.91607824,4355.2769470393805,8.379143480155449,47.5,60.9,0,46.9,9,50.1
Hilas,2013,12,1,58.1,60.3,17.58826804500288,26.030074836824802,201705557903.57944,43499849.87932166,4636.925379355467,8.441806791821922,42.2,57.8,1,65.9,11,55.9
Hilas,2014,14,1,63.6,67.4,17.639421347963097,26.062150285418483,208280233310.67395,45782905.99944701,4549.301289725682,8.422728937455386,52.2,57.1,1,60.3,12,58.1
Hilas,2015,15,1,65.5,69.4,17.690574650923313,26.173615717389314,232839617686.20035,48185786.561773926,4832.122380895478,8.483041066466,48.9,54.1,1,67.4,14,63.6
Hilas,2016,15,1,65.5,65.7,17.74172795388353,26.287535903597806,260934669262.60272,50714780.45987028,5145.140467857803,8.545807949714277,43.3,52.5,1,69.4,15,65.5
Hilas,2017,17,1,69.4,71.3,17.792881256843746,26.34311562907217,275847945589.20905,53376506.655039534,5167.965512841686,8.550234372228424,48.7,48.3,1,65.7,15,65.5
Hilas,2018,18,1,72.9,72.8,17.844034559803962,26.44375099490779,305052885897.5422,56177931.49967166,5430.119581731576,8.59971643510383,51.3,46.4,1,71.3,17,69.4
Hilas,2019,20,1,78,77.5,17.89518786276418,26.548796875764996,338841023045.9881,59126386.96979679,5730.791959587797,8.653609013000818,55.2,44.7,1,72.8,18,72.9
Tofit,2010,12,0,47,42.5,17.06940207369546,25.347382023492234,101912661486.27213,25890898.96735166,3936.23495324684,8.277979949796773,55.7,46.5,0,41,12,47.3
Tofit,2011,12,0,49.9,42.2,17.113928256355003,25.299427968512138,97140864029.96175,27069772.47123174,3588.5364065471067,8.185499712157135,54.1,46.4,0,42.5,12,47
Tofit,2012,13,0,50.7,46.7,17.158454439014545,25.395112319161342,106894939921.02467,28302322.85747511,3776.8963508517095,8.236657880146797,56.6,45.7,0,42.2,12,49.9
Tofit,2013,13,0,50.2,46.7,17.20298062167409,25.356222000858114,102817560859.30794,29590994.16073934,3474.623404026214,8.153241379184024,51,44.8,0,46.7,13,50.7
Tofit,2014,13,0,51.8,43.1,17.247506804333632,25.372734250206054,104529404359.96889,30938341.698325977,3378.6363011701046,8.125227445872422,50.3,46.6,0,46.7,13,50.2
Tofit,2015,14,0,53.6,47.6,17.292032986993174,25.318634396769042,99024625321.26709,32347037.137141608,3061.319801916719,8.026601409775868,51.1,45.6,0,43.1,13,51.8
Tofit,2016,14,0,53.8,46.1,17.336559169652716,25.397621559312153,107163501798.40405,33819873.791368514,3168.654692784639,8.061062389659437,48,46,0,47.6,14,53.6
Tofit,2017,15,0,57.1,50.2,17.381085352312258,25.434039417332873,111138100915.33034,35359772.161351256,3143.066092399936,8.052954065020614,47.1,43.9,0,46.1,14,53.8
Tofit,2018,15,1,55.7,51.9,17.4256115349718,25.539771069949477,123532617808.09258,36969785.72468166,3341.4480334848163,8.114159534977677,46.8,44.5,0,50.2,15,57.1
Tofit,2019,16,1,57.6,57.4,17.470137717631342,25.50990565143788,119897812139.67577,38653106.99096557,3101.8932622337347,8.039767933806537,45.9,45.4,1,51.9,15,55.7
Ravas,2010,11,0,54.9,56.1,15.357842522165507,26.048908290815067,205540368260.53705,4675480.621532098,43961.334651662815,10.69106576864956,20.7,61.6,0,56.8,11,55.8
Ravas,2011,13,0,61,54.5,15.400344109961786,26.10731594873868,217903022259.46442,4878479.297795702,44666.177502879225,10.706971838776894,26.6,59.2,0,56.1,11,54.9
Ravas,2012,15,1,65.1,69.5,15.442845697758063,26.12101062647588,220907660746.77347,5090291.7123464355,43397.83910830981,10.678164928717816,34.3,55.5,0,54.5,13,61
Ravas,2013,16,1,67.6,67.4,15.485347285554342,26.220404674867023,243992829586.44836,5311300.53754467,45938.43407310602,10.735057389312681,21.7,52.5,1,69.5,15,65.1
Ravas,2014,16,1,66.1,66,15.52784887335062,26.221862049829603,244348677866.5403,5541905.060509503,44091.09777208557,10.694013176478983,14.6,51,1,67.4,16,67.6
Ravas,2015,19,1,74.7,70.6,15.5703504611469,26.289563050015342,261464158537.43243,5782521.904493629,45216.28501471775,10.719212588868443,23,47.2,1,66,16,66.1
Ravas,2016,19,1,75.2,69.7,15.612852048943179,26.386452096985174,288065031953.189,6033585.7815785995,47743.58770744468,10.773600048041995,11.9,44.5,1,70.6,19,74.7
