"resp.id","ques","alt","carpool","seat","cargo","eng","price","choice"
111,3,3,"no","6","3ft","gas","35",0
111,4,1,"no","6","2ft","gas","40",0
111,4,2,"no","7","3ft","gas","40",0
111,4,3,"no","7","3ft","hyb","30",1
111,5,1,"no","6","2ft","elec","40",0
111,5,2,"no","6","3ft","elec","35",0
111,5,3,"no","7","2ft","gas","35",1
111,6,1,"no","7","2ft","elec","40",0
111,6,2,"no","6","2ft","elec","35",1
111,6,3,"no","8","2ft","gas","35",0
111,7,1,"no","8","2ft","gas","30",1
111,7,2,"no","7","3ft","elec","35",0
111,7,3,"no","8","3ft","elec","35",0
111,8,1,"no","8","3ft","gas","35",0
111,8,2,"no","7","3ft","hyb","35",1
111,8,3,"no","8","2ft","elec","40",0
111,9,1,"no","8","3ft","gas","40",0
111,9,2,"no","7","3ft","elec","40",0
111,9,3,"no","6","3ft","hyb","40",1
111,10,1,"no","6","3ft","elec","30",1
111,10,2,"no","8","2ft","hyb","40",0
111,10,3,"no","8","2ft","gas","40",0
111,11,1,"no","6","2ft","hyb","30",0
111,11,2,"no","7","2ft","gas","40",0
111,11,3,"no","6","2ft","gas","30",1
111,12,1,"no","7","3ft","hyb","40",0
111,12,2,"no","6","2ft","hyb","35",1
111,12,3,"no","8","3ft","hyb","40",0
111,13,1,"no","7","3ft","elec","30",0
111,13,2,"no","7","3ft","gas","30",0
111,13,3,"no","8","3ft","gas","30",1
111,14,1,"no","6","3ft","gas","40",0
111,14,2,"no","7","2ft","hyb","30",1
111,14,3,"no","8","3ft","elec","40",0
111,15,1,"no","6","2ft","elec","30",1
111,15,2,"no","7","2ft","hyb","35",0
111,15,3,"no","7","2ft","elec","35",0
112,1,1,"yes","6","2ft","elec","35",0
112,1,2,"yes","6","2ft","elec","40",0
112,1,3,"yes","7","2ft","hyb","40",1
112,2,1,"yes","7","3ft","hyb","40",0
112,2,2,"yes","8","2ft","elec","30",0
112,2,3,"yes","8","3ft","hyb","30",1
112,3,1,"yes","7","3ft","hyb","30",0
112,3,2,"yes","7","2ft","hyb","30",0
112,3,3,"yes","6","3ft","gas","30",1
112,4,1,"yes","7","2ft","gas","40",0
112,4,2,"yes","7","3ft","elec","40",0
112,4,3,"yes","6","2ft","hyb","35",1
112,5,1,"yes","8","3ft","elec","40",0
112,5,2,"yes","8","2ft","gas","35",1
112,5,3,"yes","6","2ft","hyb","40",0
112,6,1,"yes","6","3ft","elec","40",0
112,6,2,"yes","6","2ft","gas","40",1
112,6,3,"yes","6","3ft","elec","35",0
112,7,1,"yes","6","2ft","elec","30",0
112,7,2,"yes","8","3ft","elec","30",0
112,7,3,"yes","8","2ft","hyb","40",1
112,8,1,"yes","8","3ft","hyb","35",0
112,8,2,"yes","8","2ft","elec","35",0
112,8,3,"yes","7","2ft","hyb","35",1
112,9,1,"yes","6","2ft","hyb","30",0
112,9,2,"yes","7","2ft","gas","35",1
112,9,3,"yes","8","3ft","elec","35",0
112,10,1,"yes","8","3ft","gas","40",0
112,10,2,"yes","7","2ft","elec","35",0
112,10,3,"yes","6","2ft","gas","30",1
112,11,1,"yes","8","3ft","hyb","40",0
112,11,2,"yes","8","2ft","hyb","30",1
112,11,3,"yes","6","2ft","gas","35",0
112,12,1,"yes","6","3ft","hyb","30",1
112,12,2,"yes","8","3ft","gas","35",0
112,12,3,"yes","7","2ft","elec","30",0
112,13,1,"yes","7","3ft","elec","30",0
112,13,2,"yes","7","3ft","hyb","35",0
112,13,3,"yes","7","2ft","gas","30",1
112,14,1,"yes","6","3ft","hyb","40",1
112,14,2,"yes","6","3ft","gas","35",0
112,14,3,"yes","8","2ft","elec","40",0
112,15,1,"yes","7","3ft","gas","40",0
112,15,2,"yes","8","3ft","gas","30",1
112,15,3,"yes","6","3ft","hyb","35",0
113,1,1,"no","6","2ft","hyb","35",0
113,1,2,"no","6","3ft","elec","40",0
113,1,3,"no","6","3ft","elec","30",1
113,2,1,"no","8","2ft","hyb","30",1
113,2,2,"no","7","3ft","gas","35",0
113,2,3,"no","6","2ft","gas","40",0
113,3,1,"no","7","2ft","elec","40",0
113,3,2,"no","8","2ft","elec","35",0
113,3,3,"no","7","3ft","gas","30",1
113,4,1,"no","6","2ft","elec","30",1
113,4,2,"no","7","2ft","gas","35",0
113,4,3,"no","8","3ft","elec","35",0
113,5,1,"no","6","3ft","gas","30",1
113,5,2,"no","6","3ft","hyb","35",0
113,5,3,"no","8","2ft","elec","40",0
113,6,1,"no","8","3ft","gas","30",1
113,6,2,"no","7","3ft","gas","40",0
113,6,3,"no","8","3ft","hyb","40",0
113,7,1,"no","6","3ft","hyb","40",1
113,7,2,"no","7","2ft","gas","40",0
113,7,3,"no","8","2ft","hyb","35",0
113,8,1,"no","6","2ft","elec","35",1
113,8,2,"no","7","3ft","elec","40",0
113,8,3,"no","6","2ft","elec","40",0
113,9,1,"no","8","2ft","gas","35",0
113,9,2,"no","8","3ft","hyb","30",1
113,9,3,"no","8","2ft","gas","40",0
113,10,1,"no","7","2ft","hyb","30",0
113,10,2,"no","7","2ft","elec","30",1
113,10,3,"no","7","3ft","hyb","35",0
113,11,1,"no","6","2ft","gas","35",0
113,11,2,"no","6","2ft","hyb","40",0
113,11,3,"no","6","3ft","elec","35",1
113,12,1,"no","7","3ft","hyb","40",0
113,12,2,"no","8","3ft","hyb","35",1
113,12,3,"no","8","2ft","hyb","40",0
113,13,1,"no","8","3ft","elec","40",0
113,13,2,"no","7","3ft","elec","35",0
113,13,3,"no","7","3ft","elec","30",1
113,14,1,"no","7","2ft","hyb","35",0
113,14,2,"no","7","2ft","gas","30",1
113,14,3,"no","7","3ft","hyb","30",0
113,15,1,"no","6","3ft","hyb","30",0
113,15,2,"no","6","3ft","gas","35",1
113,15,3,"no","6","2ft","hyb","30",0
114,1,1,"no","8","2ft","elec","35",1
114,1,2,"no","7","2ft","gas","40",0
114,1,3,"no","8","2ft","hyb","40",0
114,2,1,"no","6","3ft","elec","35",0
114,2,2,"no","6","3ft","gas","35",1
114,2,3,"no","7","2ft","elec","40",0
114,3,1,"no","7","2ft","gas","35",0
114,3,2,"no","7","2ft","hyb","40",0
114,3,3,"no","6","2ft","hyb","35",1
114,4,1,"no","7","2ft","elec","35",0
114,4,2,"no","7","3ft","elec","40",0
114,4,3,"no","7","3ft","gas","30",1
114,5,1,"no","8","3ft","gas","30",1
114,5,2,"no","8","3ft","elec","35",0
114,5,3,"no","8","3ft","gas","35",0
114,6,1,"no","8","2ft","gas","40",0
114,6,2,"no","6","3ft","elec","30",1
114,6,3,"no","8","2ft","gas","30",0
114,7,1,"no","6","2ft","gas","35",0
114,7,2,"no","7","3ft","hyb","35",0
114,7,3,"no","6","3ft","gas","30",1
114,8,1,"no","8","2ft","gas","35",0
114,8,2,"no","8","3ft","elec","40",0
114,8,3,"no","6","3ft","gas","40",1
114,9,1,"no","8","3ft","elec","30",0
114,9,2,"no","7","3ft","hyb","30",1
114,9,3,"no","7","2ft","gas","30",0
114,10,1,"no","8","2ft","elec","40",0
114,10,2,"no","8","2ft","elec","30",1
114,10,3,"no","7","2ft","hyb","35",0
114,11,1,"no","7","3ft","gas","35",1
114,11,2,"no","8","3ft","hyb","35",0
114,11,3,"no","6","2ft","hyb","40",0
114,12,1,"no","6","3ft","hyb","35",1
114,12,2,"no","6","2ft","elec","35",0
114,12,3,"no","8","3ft","hyb","40",0
114,13,1,"no","8","2ft","hyb","35",1
114,13,2,"no","6","2ft","elec","40",0
114,13,3,"no","7","2ft","hyb","30",0
114,14,1,"no","7","3ft","gas","40",0
114,14,2,"no","7","2ft","elec","30",1
114,14,3,"no","6","2ft","gas","40",0
114,15,1,"no","7","3ft","hyb","40",0
114,15,2,"no","8","3ft","hyb","30",1
114,15,3,"no","7","3ft","elec","30",0
115,1,1,"no","7","2ft","hyb","30",1
115,1,2,"no","7","3ft","elec","30",0
115,1,3,"no","8","2ft","elec","30",0
115,2,1,"no","6","2ft","elec","40",1
115,2,2,"no","7","2ft","elec","30",0
115,2,3,"no","8","3ft","gas","40",0
115,3,1,"no","8","2ft","hyb","35",0
115,3,2,"no","7","2ft","hyb","35",0
115,3,3,"no","6","2ft","hyb","30",1
115,4,1,"no","8","2ft","gas","40",0
115,4,2,"no","7","3ft","hyb","30",1
115,4,3,"no","6","3ft","hyb","35",0
115,5,1,"no","7","2ft","hyb","40",0
115,5,2,"no","8","3ft","elec","40",0
115,5,3,"no","7","3ft","elec","35",1
115,6,1,"no","8","2ft","gas","30",0
115,6,2,"no","7","2ft","gas","30",1
115,6,3,"no","7","2ft","gas","35",0
115,7,1,"no","8","2ft","elec","40",1
115,7,2,"no","7","2ft","gas","40",0
115,7,3,"no","6","3ft","elec","40",0
115,8,1,"no","6","2ft","gas","30",1
115,8,2,"no","7","3ft","gas","30",0
115,8,3,"no","6","2ft","hyb","40",0
115,9,1,"no","8","2ft","elec","35",0
115,9,2,"no","7","3ft","hyb","35",0
115,9,3,"no","6","2ft","gas","40",1
115,10,1,"no","7","2ft","elec","40",0
115,10,2,"no","8","3ft","hyb","35",0
115,10,3,"no","6","3ft","hyb","30",1
115,11,1,"no","6","3ft","elec","30",0
115,11,2,"no","8","3ft","elec","30",1
115,11,3,"no","8","3ft","elec","35",0
115,12,1,"no","6","3ft","gas","40",0
115,12,2,"no","6","2ft","elec","35",1
115,12,3,"no","7","2ft","elec","35",0
115,13,1,"no","6","3ft","hyb","40",0
115,13,2,"no","6","2ft","elec","30",1
115,13,3,"no","8","2ft","gas","35",0
115,14,1,"no","6","3ft","elec","35",0
115,14,2,"no","7","3ft","gas","40",1
115,14,3,"no","7","3ft","hyb","40",0
115,15,1,"no","7","3ft","gas","35",1
115,15,2,"no","8","3ft","hyb","40",0
115,15,3,"no","8","2ft","hyb","40",0
116,1,1,"no","8","3ft","elec","35",0
116,1,2,"no","6","3ft","gas","40",1
116,1,3,"no","6","2ft","hyb","30",0
116,2,1,"no","8","2ft","elec","35",0
116,2,2,"no","7","3ft","elec","30",1
116,2,3,"no","8","3ft","hyb","40",0
116,3,1,"no","6","3ft","hyb","30",1
116,3,2,"no","6","3ft","elec","35",0
116,3,3,"no","6","2ft","gas","40",0
116,4,1,"no","6","3ft","gas","30",0
116,4,2,"no","8","2ft","hyb","30",0
116,4,3,"no","8","3ft","gas","35",1
116,5,1,"no","7","3ft","elec","40",0
116,5,2,"no","8","3ft","hyb","35",0
116,5,3,"no","8","2ft","gas","40",1
116,6,1,"no","6","2ft","elec","40",0
116,6,2,"no","8","3ft","gas","40",1
116,6,3,"no","7","2ft","gas","40",0
116,7,1,"no","6","2ft","hyb","35",1
116,7,2,"no","7","2ft","hyb","30",0
116,7,3,"no","7","2ft","elec","40",0
116,8,1,"no","8","3ft","gas","30",1
116,8,2,"no","8","2ft","hyb","40",0
116,8,3,"no","7","2ft","gas","35",0
116,9,1,"no","6","3ft","elec","40",1
116,9,2,"no","7","3ft","gas","40",0
116,9,3,"no","8","3ft","elec","40",0
116,10,1,"no","6","3ft","gas","35",1
116,10,2,"no","8","2ft","elec","30",0
116,10,3,"no","7","3ft","hyb","40",0
116,11,1,"no","7","2ft","elec","35",0
116,11,2,"no","6","2ft","gas","30",1
116,11,3,"no","7","2ft","hyb","35",0
116,12,1,"no","6","2ft","gas","35",1
116,12,2,"no","6","3ft","elec","30",0
116,12,3,"no","6","3ft","hyb","35",0
116,13,1,"no","7","3ft","gas","35",0
116,13,2,"no","8","2ft","gas","35",1
116,13,3,"no","7","2ft","hyb","40",0
116,14,1,"no","8","3ft","hyb","30",1
116,14,2,"no","6","2ft","elec","30",0
116,14,3,"no","7","3ft","hyb","30",0
116,15,1,"no","7","2ft","gas","30",1
116,15,2,"no","8","2ft","elec","40",0
116,15,3,"no","8","3ft","elec","30",0
117,1,1,"yes","7","3ft","hyb","30",1
117,1,2,"yes","6","2ft","hyb","40",0
117,1,3,"yes","6","2ft","hyb","35",0
117,2,1,"yes","8","2ft","elec","30",0
117,2,2,"yes","6","3ft","hyb","30",0
117,2,3,"yes","8","3ft","hyb","35",1
117,3,1,"yes","8","3ft","elec","35",1
117,3,2,"yes","7","2ft","elec","30",0
117,3,3,"yes","7","3ft","elec","40",0
117,4,1,"yes","8","2ft","gas","40",1
117,4,2,"yes","6","2ft","gas","40",0
117,4,3,"yes","7","3ft","elec","35",0
117,5,1,"yes","7","3ft","hyb","35",1
117,5,2,"yes","7","3ft","hyb","40",0
117,5,3,"yes","7","2ft","elec","35",0
117,6,1,"yes","8","3ft","hyb","40",1
117,6,2,"yes","7","2ft","hyb","35",0
117,6,3,"yes","7","3ft","gas","40",0
117,7,1,"yes","6","3ft","gas","30",0
117,7,2,"yes","6","3ft","gas","35",0
117,7,3,"yes","7","2ft","gas","30",1
117,8,1,"yes","8","2ft","hyb","35",1
117,8,2,"yes","8","2ft","gas","30",0
117,8,3,"yes","6","3ft","elec","35",0
117,9,1,"yes","6","2ft","elec","30",0
117,9,2,"yes","8","3ft","hyb","30",1
117,9,3,"yes","7","2ft","elec","40",0
117,10,1,"yes","8","3ft","elec","30",0
117,10,2,"yes","8","2ft","elec","35",1
117,10,3,"yes","8","3ft","gas","30",0
117,11,1,"yes","7","3ft","gas","30",1
117,11,2,"yes","6","2ft","elec","35",0
117,11,3,"yes","6","3ft","gas","40",0
117,12,1,"yes","6","3ft","hyb","35",1
117,12,2,"yes","6","2ft","elec","40",0
117,12,3,"yes","6","3ft","elec","40",0
117,13,1,"yes","6","2ft","gas","35",0
117,13,2,"yes","8","2ft","elec","40",0
117,13,3,"yes","8","3ft","gas","35",1
117,14,1,"yes","7","2ft","hyb","40",1
117,14,2,"yes","8","3ft","elec","40",0
117,14,3,"yes","7","2ft","gas","40",0
117,15,1,"yes","8","2ft","hyb","40",0
117,15,2,"yes","8","2ft","gas","35",0
117,15,3,"yes","7","2ft","hyb","30",1
118,1,1,"no","8","2ft","gas","35",1
118,1,2,"no","8","3ft","elec","35",0
118,1,3,"no","6","3ft","hyb","40",0
118,2,1,"no","8","2ft","elec","35",0
118,2,2,"no","6","3ft","hyb","30",1
118,2,3,"no","7","2ft","elec","30",0
118,3,1,"no","7","2ft","gas","35",1
118,3,2,"no","7","3ft","gas","30",0
118,3,3,"no","6","3ft","elec","40",0
118,4,1,"no","7","3ft","hyb","35",0
118,4,2,"no","7","2ft","elec","40",0
118,4,3,"no","6","2ft","hyb","30",1
118,5,1,"no","8","2ft","hyb","35",1
118,5,2,"no","7","3ft","hyb","30",0
118,5,3,"no","6","3ft","hyb","35",0
118,6,1,"no","7","3ft","hyb","40",0
118,6,2,"no","6","2ft","gas","30",1
118,6,3,"no","8","2ft","hyb","40",0
118,7,1,"no","6","2ft","elec","30",0
118,7,2,"no","7","3ft","gas","35",0
118,7,3,"no","8","3ft","gas","35",1
118,8,1,"no","8","3ft","gas","40",1
118,8,2,"no","7","2ft","gas","30",0
118,8,3,"no","7","3ft","gas","40",0
118,9,1,"no","6","2ft","gas","35",0
118,9,2,"no","6","3ft","elec","30",1
118,9,3,"no","6","2ft","gas","40",0
118,10,1,"no","8","3ft","hyb","40",1
118,10,2,"no","7","2ft","elec","35",0
118,10,3,"no","6","2ft","hyb","35",0
118,11,1,"no","8","3ft","hyb","30",1
118,11,2,"no","8","3ft","elec","30",0
118,11,3,"no","8","2ft","elec","40",0
118,12,1,"no","6","2ft","elec","35",0
118,12,2,"no","8","2ft","elec","30",1
118,12,3,"no","8","3ft","hyb","35",0
118,13,1,"no","7","3ft","elec","30",0
118,13,2,"no","6","2ft","hyb","40",0
118,13,3,"no","7","2ft","hyb","30",1
118,14,1,"no","8","3ft","gas","30",1
118,14,2,"no","6","3ft","gas","35",0
118,14,3,"no","7","3ft","elec","40",0
118,15,1,"no","8","2ft","gas","40",1
118,15,2,"no","8","2ft","gas","30",0
118,15,3,"no","7","2ft","hyb","40",0
119,1,1,"no","6","3ft","hyb","35",1
119,1,2,"no","8","2ft","elec","40",0
119,1,3,"no","8","3ft","gas","40",0
119,2,1,"no","7","2ft","gas","35",0
119,2,2,"no","7","3ft","gas","30",1
119,2,3,"no","8","2ft","hyb","30",0
119,3,1,"no","8","2ft","hyb","40",0
119,3,2,"no","6","3ft","gas","40",1
119,3,3,"no","6","2ft","gas","40",0
119,4,1,"no","7","2ft","hyb","35",1
119,4,2,"no","7","2ft","hyb","40",0
119,4,3,"no","6","3ft","hyb","40",0
119,5,1,"no","6","3ft","gas","30",1
119,5,2,"no","8","3ft","elec","40",0
119,5,3,"no","6","2ft","gas","35",0
119,6,1,"no","8","3ft","hyb","30",0
119,6,2,"no","6","2ft","hyb","40",1
119,6,3,"no","7","2ft","elec","40",0
119,7,1,"no","7","2ft","elec","35",0
119,7,2,"no","6","3ft","hyb","30",1
119,7,3,"no","6","2ft","hyb","30",0
119,8,1,"no","7","3ft","elec","30",1
119,8,2,"no","8","3ft","hyb","35",0
119,8,3,"no","8","2ft","gas","35",0
119,9,1,"no","8","2ft","hyb","35",0
119,9,2,"no","8","2ft","elec","30",1
119,9,3,"no","8","3ft","gas","35",0
119,10,1,"no","6","3ft","gas","35",1
119,10,2,"no","7","3ft","hyb","35",0
119,10,3,"no","8","2ft","gas","40",0
119,11,1,"no","8","3ft","elec","35",0
119,11,2,"no","6","3ft","elec","35",1
119,11,3,"no","7","3ft","gas","35",0
119,12,1,"no","7","2ft","gas","30",0
119,12,2,"no","6","3ft","elec","30",1
119,12,3,"no","6","2ft","gas","30",0
119,13,1,"no","6","3ft","elec","40",0
119,13,2,"no","8","3ft","hyb","40",0
119,13,3,"no","7","3ft","gas","40",1
119,14,1,"no","8","2ft","elec","35",1
119,14,2,"no","7","3ft","hyb","40",0
119,14,3,"no","7","2ft","elec","30",0
119,15,1,"no","7","3ft","elec","40",0
119,15,2,"no","8","3ft","elec","30",1
119,15,3,"no","6","2ft","elec","30",0
120,1,1,"yes","7","2ft","gas","30",0
120,1,2,"yes","7","3ft","gas","30",1
120,1,3,"yes","7","2ft","elec","40",0
120,2,1,"yes","8","2ft","elec","40",0
120,2,2,"yes","7","2ft","hyb","35",0
120,2,3,"yes","7","2ft","gas","40",1
120,3,1,"yes","7","2ft","elec","35",0
120,3,2,"yes","6","2ft","elec","35",0
120,3,3,"yes","6","2ft","gas","30",1
120,4,1,"yes","7","3ft","hyb","40",0
120,4,2,"yes","6","2ft","gas","40",0
120,4,3,"yes","7","3ft","hyb","30",1
120,5,1,"yes","6","3ft","hyb","30",0
120,5,2,"yes","6","3ft","gas","35",0
120,5,3,"yes","8","3ft","gas","30",1
120,6,1,"yes","6","2ft","elec","30",0
120,6,2,"yes","8","2ft","hyb","40",1
120,6,3,"yes","6","2ft","hyb","35",0
120,7,1,"yes","8","3ft","gas","40",0
120,7,2,"yes","8","2ft","hyb","35",0
120,7,3,"yes","6","3ft","hyb","40",1
120,8,1,"yes","7","3ft","gas","35",1
120,8,2,"yes","7","3ft","hyb","35",0
120,8,3,"yes","8","2ft","elec","35",0
120,9,1,"yes","8","3ft","elec","35",0
120,9,2,"yes","8","2ft","elec","30",1
120,9,3,"yes","6","3ft","gas","40",0
120,10,1,"yes","8","2ft","gas","35",0
120,10,2,"yes","8","2ft","hyb","30",1
120,10,3,"yes","6","2ft","elec","40",0
120,11,1,"yes","6","3ft","elec","30",0
120,11,2,"yes","6","2ft","gas","35",0
120,11,3,"yes","8","2ft","gas","30",1
120,12,1,"yes","7","3ft","elec","40",0
120,12,2,"yes","6","3ft","elec","35",0
120,12,3,"yes","8","3ft","elec","30",1
120,13,1,"yes","8","3ft","elec","40",1
120,13,2,"yes","8","2ft","gas","40",0
120,13,3,"yes","7","3ft","gas","40",0
120,14,1,"yes","7","2ft","hyb","30",1
120,14,2,"yes","7","2ft","hyb","40",0
120,14,3,"yes","6","3ft","hyb","35",0
120,15,1,"yes","6","2ft","hyb","40",0
120,15,2,"yes","8","3ft","hyb","35",1
120,15,3,"yes","7","2ft","elec","30",0
121,1,1,"yes","6","3ft","elec","40",0
121,1,2,"yes","7","3ft","hyb","40",0
121,1,3,"yes","8","2ft","gas","40",1
121,2,1,"yes","7","2ft","elec","30",1
121,2,2,"yes","7","3ft","elec","35",0
121,2,3,"yes","7","2ft","gas","35",0
121,3,1,"yes","8","2ft","hyb","40",0
121,3,2,"yes","6","3ft","gas","30",0
121,3,3,"yes","8","2ft","gas","30",1
121,4,1,"yes","6","3ft","gas","40",0
121,4,2,"yes","7","2ft","hyb","35",0
121,4,3,"yes","8","2ft","hyb","30",1
121,5,1,"yes","7","3ft","elec","30",1
121,5,2,"yes","7","2ft","hyb","30",0
121,5,3,"yes","6","3ft","elec","35",0
121,6,1,"yes","8","3ft","hyb","40",0
121,6,2,"yes","8","2ft","elec","40",0
121,6,3,"yes","8","3ft","hyb","30",1
121,7,1,"yes","8","3ft","elec","30",1
121,7,2,"yes","8","2ft","elec","35",0
121,7,3,"yes","6","2ft","elec","30",0
121,8,1,"yes","6","3ft","elec","30",1
121,8,2,"yes","6","3ft","hyb","35",0
121,8,3,"yes","7","3ft","elec","40",0
121,9,1,"yes","8","3ft","gas","40",0
121,9,2,"yes","7","3ft","gas","35",0
121,9,3,"yes","7","3ft","gas","30",1
121,10,1,"yes","8","2ft","elec","30",0
121,10,2,"yes","6","2ft","gas","40",0
121,10,3,"yes","8","3ft","gas","35",1
121,11,1,"yes","7","2ft","hyb","40",0
121,11,2,"yes","6","2ft","gas","30",1
121,11,3,"yes","6","3ft","hyb","40",0
121,12,1,"yes","7","2ft","gas","30",1
121,12,2,"yes","7","3ft","gas","40",0
121,12,3,"yes","8","2ft","hyb","35",0
121,13,1,"yes","7","3ft","hyb","30",1
121,13,2,"yes","6","3ft","gas","35",0
121,13,3,"yes","6","2ft","elec","40",0
121,14,1,"yes","8","3ft","elec","35",0
121,14,2,"yes","7","3ft","hyb","35",1
121,14,3,"yes","6","2ft","hyb","40",0
121,15,1,"yes","8","2ft","gas","35",1
121,15,2,"yes","8","3ft","hyb","35",0
121,15,3,"yes","6","2ft","hyb","35",0
122,1,1,"no","6","2ft","hyb","30",0
122,1,2,"no","8","3ft","elec","30",1
122,1,3,"no","6","2ft","elec","30",0
122,2,1,"no","7","3ft","hyb","30",1
122,2,2,"no","6","3ft","elec","30",0
122,2,3,"no","8","3ft","hyb","40",0
122,3,1,"no","7","2ft","elec","30",0
122,3,2,"no","7","2ft","elec","40",0
122,3,3,"no","8","3ft","gas","30",1
122,4,1,"no","8","2ft","hyb","35",0
122,4,2,"no","6","2ft","elec","35",0
122,4,3,"no","8","2ft","elec","35",1
122,5,1,"no","6","2ft","hyb","40",0
122,5,2,"no","8","2ft","hyb","40",1
122,5,3,"no","7","2ft","hyb","40",0
122,6,1,"no","7","2ft","hyb","35",0
122,6,2,"no","8","2ft","gas","30",1
122,6,3,"no","6","3ft","hyb","40",0
122,7,1,"no","7","3ft","hyb","35",0
122,7,2,"no","7","3ft","elec","30",0
122,7,3,"no","8","3ft","hyb","30",1
122,8,1,"no","8","2ft","elec","40",0
122,8,2,"no","8","3ft","hyb","35",0
122,8,3,"no","6","2ft","gas","40",1
122,9,1,"no","7","2ft","elec","35",0
122,9,2,"no","6","3ft","elec","40",1
122,9,3,"no","6","2ft","hyb","35",0
122,10,1,"no","8","3ft","gas","35",1
122,10,2,"no","6","3ft","elec","35",0
122,10,3,"no","6","2ft","gas","30",0
122,11,1,"no","6","3ft","gas","30",1
122,11,2,"no","7","3ft","gas","35",0
122,11,3,"no","7","2ft","gas","30",0
122,12,1,"no","8","3ft","elec","35",0
122,12,2,"no","6","3ft","hyb","35",0
122,12,3,"no","6","3ft","hyb","30",1
122,13,1,"no","8","2ft","hyb","30",1
122,13,2,"no","7","3ft","elec","40",0
122,13,3,"no","7","3ft","gas","30",0
122,14,1,"no","6","3ft","gas","35",0
122,14,2,"no","7","2ft","gas","35",1
122,14,3,"no","6","2ft","elec","40",0
122,15,1,"no","8","3ft","gas","40",1
122,15,2,"no","8","2ft","gas","35",0
122,15,3,"no","7","3ft","elec","35",0
123,1,1,"no","7","3ft","gas","30",1
123,1,2,"no","7","2ft","hyb","35",0
123,1,3,"no","7","3ft","gas","35",0
123,2,1,"no","6","3ft","elec","35",0
123,2,2,"no","8","2ft","gas","40",0
123,2,3,"no","8","3ft","hyb","30",1
123,3,1,"no","8","3ft","elec","35",1
123,3,2,"no","8","2ft","hyb","35",0
123,3,3,"no","7","2ft","hyb","40",0
123,4,1,"no","7","2ft","hyb","30",0
123,4,2,"no","8","2ft","elec","30",0
123,4,3,"no","8","3ft","gas","30",1
123,5,1,"no","7","3ft","elec","30",0
123,5,2,"no","8","3ft","elec","30",0
123,5,3,"no","6","2ft","gas","40",1
123,6,1,"no","6","2ft","hyb","40",0
123,6,2,"no","6","3ft","gas","40",1
123,6,3,"no","7","2ft","elec","40",0
123,7,1,"no","7","2ft","elec","30",0
123,7,2,"no","6","3ft","hyb","40",1
123,7,3,"no","6","2ft","elec","35",0
123,8,1,"no","7","2ft","gas","35",0
123,8,2,"no","8","3ft","hyb","40",1
123,8,3,"no","8","2ft","elec","40",0
123,9,1,"no","6","2ft","hyb","35",0
123,9,2,"no","8","2ft","gas","35",0
123,9,3,"no","8","2ft","gas","30",1
123,10,1,"no","7","3ft","hyb","40",0
123,10,2,"no","8","3ft","hyb","35",0
123,10,3,"no","7","2ft","gas","30",1
123,11,1,"no","7","3ft","hyb","30",0
123,11,2,"no","8","3ft","elec","40",0
123,11,3,"no","8","2ft","hyb","40",1
123,12,1,"no","8","3ft","gas","35",1
123,12,2,"no","6","3ft","hyb","30",0
123,12,3,"no","6","2ft","elec","40",0
123,13,1,"no","8","2ft","hyb","30",0
123,13,2,"no","7","2ft","elec","35",0
123,13,3,"no","6","2ft","gas","35",1
123,14,1,"no","6","2ft","elec","30",1
123,14,2,"no","6","2ft","hyb","30",0
123,14,3,"no","6","3ft","elec","40",0
123,15,1,"no","7","3ft","hyb","35",0
123,15,2,"no","7","3ft","elec","40",0
123,15,3,"no","7","2ft","gas","40",1
124,1,1,"no","7","2ft","elec","35",0
124,1,2,"no","6","2ft","hyb","35",0
124,1,3,"no","6","3ft","elec","30",1
124,2,1,"no","7","2ft","hyb","35",0
124,2,2,"no","6","2ft","gas","40",0
124,2,3,"no","7","3ft","gas","30",1
124,3,1,"no","7","3ft","elec","30",0
124,3,2,"no","8","2ft","elec","40",0
124,3,3,"no","6","3ft","elec","35",1
124,4,1,"no","6","3ft","hyb","30",0
124,4,2,"no","8","3ft","elec","30",1
124,4,3,"no","6","2ft","elec","35",0
124,5,1,"no","8","3ft","hyb","35",1
124,5,2,"no","7","3ft","hyb","30",0
124,5,3,"no","7","2ft","gas","35",0
124,6,1,"no","8","2ft","elec","35",0
124,6,2,"no","8","3ft","elec","35",1
124,6,3,"no","8","3ft","gas","35",0
124,7,1,"no","6","3ft","gas","35",1
124,7,2,"no","8","3ft","hyb","40",0
124,7,3,"no","8","2ft","hyb","30",0
124,8,1,"no","8","3ft","gas","30",1
124,8,2,"no","7","3ft","hyb","35",0
124,8,3,"no","8","3ft","elec","40",0
124,9,1,"no","8","2ft","gas","35",0
124,9,2,"no","6","2ft","hyb","40",0
124,9,3,"no","7","3ft","hyb","40",1
124,10,1,"no","8","2ft","elec","30",0
124,10,2,"no","6","3ft","hyb","40",0
124,10,3,"no","7","2ft","gas","30",1
124,11,1,"no","8","2ft","hyb","40",0
124,11,2,"no","7","3ft","gas","40",1
124,11,3,"no","6","2ft","elec","30",0
124,12,1,"no","8","2ft","gas","40",0
124,12,2,"no","6","2ft","hyb","30",1
124,12,3,"no","6","3ft","gas","30",0
124,13,1,"no","8","2ft","hyb","35",0
124,13,2,"no","6","3ft","hyb","35",1
124,13,3,"no","7","3ft","elec","40",0
124,14,1,"no","6","2ft","gas","30",1
